Technology,Country,Year,mean,median,variance,std_dev,skewness,kurtosis,percentile_5,percentile_95
PHS,Brazil,2033,2593.122467670491,2593.9222647477945,419.25138763965674,20.475629114624457,-0.06610701225930034,0.11824755946308763,2557.7659913355787,2625.4224206005206
PHS,Brazil,2034,2593.0043891149367,2592.802414678941,445.9496019619143,21.11751884009848,-0.0284971142862435,-0.22625015380574265,2557.7790461152085,2628.196232815879
PHS,Brazil,2035,2593.236263088703,2592.61202412082,442.06547783714956,21.025353215514585,0.059291180589433404,-0.23492261071789322,2558.5022323871613,2627.519814239095
PHS,Brazil,2036,2591.9854157773752,2592.002369345987,481.42634404320296,21.941429854118507,-0.0004216638444733015,-0.06876497921024383,2554.841791032618,2627.3811454279744
PHS,Brazil,2037,2594.336160617472,2593.6962758059276,465.1876204476733,21.56820855907308,0.12138885714902592,0.169636130167103,2561.0337792750424,2632.1850282116975
PHS,Brazil,2038,2592.8996057824424,2593.362410588872,481.7543795388699,21.948903834562444,-0.09801414476017972,0.32589958387285156,2557.0227834198645,2627.537681990383
PHS,Brazil,2039,2591.953466015217,2593.079432570854,466.4191311964616,21.59673890189122,0.06088033574226012,0.04044863792958031,2555.851992503029,2627.3841600328583
PHS,Brazil,2040,2592.215192412799,2591.907325004865,449.23617245402426,21.195192201393795,0.042663508400555356,-0.09517237111596044,2557.839681063392,2629.0252238062917
PHS,Brazil,2041,2592.344780881966,2592.7347269959605,491.72923763624703,22.174968717818906,0.06367847178927721,0.13893357295194075,2555.924045217375,2627.9720529831698
PHS,Brazil,2042,2590.995856008331,2590.284045713648,446.59605237115693,21.13281931903921,7.514610298673743e-05,-0.07089210287287795,2555.9659892645,2626.452711403103
PHS,Brazil,2043,2592.89611559895,2592.989871011012,464.3692657844179,21.54922889071481,0.023093423824364363,-0.045900467989945515,2558.0580550288737,2627.8891714693896
